SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
102140,0,Cash loans,F,N,Y,0,121500,592560,28638,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-20532,365243,-11371,-797,,1,0,0,1,0,0,,2,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.689256049,0.247190938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102141,0,Cash loans,F,N,N,0,112500,755190,32125.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.030755,-15864,-2826,-9858,-2605,,1,1,1,1,1,0,Sales staff,2,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.718216885,0.754406173,0.1299,0.1342,0.9786,,,0,0.2759,0.1667,0.2083,0,,0.117,,0.0284,0.1324,0.1392,0.9786,,,0,0.2759,0.1667,0.2083,0,,0.1219,,0.0301,0.1312,0.1342,0.9786,,,0,0.2759,0.1667,0.2083,0,,0.1191,,0.029,reg oper spec account,block of flats,0.0984,"Stone, brick",No,2,0,2,0,-2253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
102142,0,Cash loans,M,Y,Y,0,225000,1546020,42642,1350000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-19696,-271,-9726,-3254,0,1,1,0,1,0,0,,2,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.521562266,0.626635533,0.363945239,0.0825,0.0311,0.9866,0.8164,0.0264,0.08,0.069,0.375,0.4167,0.0412,0.0672,0.0703,0,0,0.084,0.0323,0.9866,0.8236,0.0267,0.0806,0.069,0.375,0.4167,0.0422,0.0735,0.0732,0,0,0.0833,0.0311,0.9866,0.8189,0.0266,0.08,0.069,0.375,0.4167,0.0419,0.0684,0.0716,0,0,reg oper spec account,block of flats,0.0697,Panel,No,1,0,1,0,-1777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102143,0,Cash loans,M,Y,Y,0,396000,1125171,48303,1035000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-15617,-2692,-156,-4386,10,1,1,1,1,1,0,Managers,2,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.451147514,0.372333666,0.2948,0.0981,0.995,0.932,0.1146,0.32,0.2759,0.375,0.4167,0.0892,0.2379,0.3223,0.7452,0.011,0.3004,0.1018,0.995,0.9347,0.1157,0.3222,0.2759,0.375,0.4167,0.0913,0.2599,0.3358,0.751,0.0116,0.2977,0.0981,0.995,0.9329,0.1154,0.32,0.2759,0.375,0.4167,0.0908,0.242,0.3281,0.7492,0.0112,reg oper account,block of flats,0.3185,Panel,No,2,0,2,0,-394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102144,0,Cash loans,F,N,Y,0,135000,1003500,32368.5,1003500,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.0105,-22344,365243,-6772,-4895,,1,0,0,1,0,0,,1,3,3,FRIDAY,11,0,0,0,0,0,0,XNA,,0.486556561,0.627990819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102145,0,Cash loans,F,N,Y,0,153000,565380,27328.5,423000,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003813,-22029,365243,-12871,-4361,,1,0,0,1,0,1,,1,2,2,MONDAY,6,0,0,0,0,0,0,XNA,0.422888392,0.413073681,0.424130311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
102148,1,Cash loans,F,N,Y,2,99000,213948,14058,189000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-16096,-1887,-2933,-4582,,1,1,0,1,0,1,Laborers,3,3,3,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 1,0.245110774,0.399554927,0.576208836,0.0907,0.1012,0.9851,0.796,0.0847,0,0.069,0.1667,0.2083,0.0254,0.074,0.0929,0,0,0.0924,0.105,0.9851,0.804,0.0854,0,0.069,0.1667,0.2083,0.026,0.0808,0.0968,0,0,0.0916,0.1012,0.9851,0.7987,0.0852,0,0.069,0.1667,0.2083,0.0259,0.0752,0.0946,0,0,reg oper account,block of flats,0.1194,Panel,No,0,0,0,0,-1126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
102149,0,Cash loans,M,Y,Y,0,90000,283500,15507,283500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-14868,-1413,-4110,-4125,12,1,1,0,1,0,0,,2,3,3,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.577110007,0.643025564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
102150,0,Cash loans,M,N,Y,0,171000,545040,26509.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.00963,-17851,-486,-2713,-1367,,1,1,1,1,0,0,Laborers,2,2,2,SUNDAY,11,0,1,1,0,1,1,Business Entity Type 3,,0.741643443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102152,0,Cash loans,F,N,N,0,121500,177903,14098.5,148500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-13723,-2697,-3017,-495,,1,1,0,1,0,0,Laborers,1,2,2,TUESDAY,11,0,0,0,1,1,0,Industry: type 3,,0.368958248,0.392773861,0.0124,,0.9608,,,,0.069,0.0417,,0.0224,,0.0085,,0,0.0126,,0.9608,,,,0.069,0.0417,,0.0229,,0.0089,,0,0.0125,,0.9608,,,,0.069,0.0417,,0.0228,,0.0087,,0,,block of flats,0.0077,"Stone, brick",No,0,0,0,0,-2294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102153,0,Cash loans,F,N,N,2,67500,495801,34636.5,468000,Family,Working,Secondary / secondary special,Married,Municipal apartment,0.003813,-13124,-1630,-4335,-4385,,1,1,0,1,0,0,Sales staff,4,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.344063169,0.65452928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-1615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
102154,0,Cash loans,F,N,N,0,81000,225000,10489.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.008625,-9417,-1670,-4271,-2097,,1,1,0,1,1,0,Sales staff,1,2,2,THURSDAY,13,0,0,0,0,0,0,Trade: type 7,0.54573621,0.661480555,0.673830078,0.0412,,0.9856,,,,0.0517,0.1667,,0.0183,,0.0275,,0.0119,0.042,,0.9851,,,,0.0345,0.1667,,0.0188,,0.0286,,0.0126,0.0416,,0.9856,,,,0.0517,0.1667,,0.0187,,0.028,,0.0121,,block of flats,0.0234,"Stone, brick",No,0,0,0,0,-1516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102155,0,Cash loans,F,N,N,0,157500,729000,28908,729000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.072508,-17259,-3627,-505,-802,,1,1,0,1,0,0,Sales staff,2,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.604456555,0.730936252,,0.2546,0.0946,0.999,,,0.32,0.1379,0.75,,0,,0.2709,,0.0534,0.2595,0.0981,0.999,,,0.3222,0.1379,0.75,,0,,0.2823,,0.0566,0.2571,0.0946,0.999,,,0.32,0.1379,0.75,,0,,0.2758,,0.0545,,block of flats,0.2247,Panel,No,0,0,0,0,-2405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102156,0,Cash loans,M,Y,Y,2,225000,572076,39946.5,540000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-15021,-525,-1339,-4529,10,1,1,0,1,0,0,High skill tech staff,4,1,1,FRIDAY,13,0,0,0,0,1,1,Construction,0.768130117,0.616606276,0.633031641,0.3351,0.2167,0.9955,0.9388,0.2819,0.44,0.2759,0.4583,0.4167,0.0692,0.2631,0.3613,0.0463,0.3189,0.3414,0.2249,0.9955,0.9412,0.2844,0.4431,0.2759,0.4583,0.4167,0.0708,0.2874,0.3764,0.0467,0.3376,0.3383,0.2167,0.9955,0.9396,0.2837,0.44,0.2759,0.4583,0.4167,0.0704,0.2676,0.3678,0.0466,0.3256,reg oper account,block of flats,0.4339,Mixed,No,0,0,0,0,-3193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102157,0,Cash loans,F,Y,Y,0,189000,755190,38556,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.001417,-16002,-1340,-859,-4811,14,1,1,1,1,0,1,,2,2,2,MONDAY,7,0,0,0,1,1,0,Other,0.508070383,0.102908237,0.497468889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102160,0,Cash loans,F,N,Y,0,81000,414792,18400.5,315000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.020246,-18053,-3232,-3297,-1609,,1,1,0,1,1,0,Security staff,2,3,3,MONDAY,9,0,0,0,0,0,0,Industry: type 9,0.558960791,0.263635738,0.808393591,0.2072,0.1745,0.9841,0.7824,0.0547,0.28,0.2414,0.3333,0.375,0.1086,0.1681,0.2528,0.0039,0.0075,0.2111,0.181,0.9841,0.7909,0.0552,0.282,0.2414,0.3333,0.375,0.1111,0.1837,0.2634,0.0039,0.0079,0.2092,0.1745,0.9841,0.7853,0.055,0.28,0.2414,0.3333,0.375,0.1105,0.171,0.2574,0.0039,0.0076,reg oper account,block of flats,0.2304,Panel,No,0,0,0,0,-669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
102161,0,Revolving loans,F,N,N,1,90000,180000,9000,180000,Family,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-9111,-639,-1011,-1535,,1,1,0,1,0,0,Core staff,3,2,2,SATURDAY,11,0,0,0,0,0,0,Kindergarten,0.34405553,0.60986395,0.285179905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
102163,0,Cash loans,M,Y,Y,0,202500,81000,7555.5,81000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-23747,365243,-9612,-3024,11,1,0,0,1,1,0,,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.65529838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
102164,0,Cash loans,F,N,N,0,121500,50940,2974.5,45000,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.010556,-23792,365243,-5418,-4369,,1,0,0,1,0,0,,1,3,3,THURSDAY,18,0,0,0,0,0,0,XNA,,0.741924075,0.434733249,0.1948,0.1448,0.9826,0.762,0.1266,0.2,0.1724,0.3333,0.375,0.0265,0.1572,0.2005,0.0077,0.0079,0.1985,0.1503,0.9826,0.7713,0.1277,0.2014,0.1724,0.3333,0.375,0.0271,0.1717,0.2089,0.0078,0.0084,0.1967,0.1448,0.9826,0.7652,0.1274,0.2,0.1724,0.3333,0.375,0.027,0.1599,0.2041,0.0078,0.0081,reg oper spec account,block of flats,0.2269,"Stone, brick",No,1,0,1,0,-1585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102167,0,Cash loans,F,N,Y,0,112500,601470,30838.5,450000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-15566,-3917,-3054,-5043,,1,1,1,1,1,0,Medicine staff,1,3,3,THURSDAY,11,0,0,0,0,0,0,Government,0.675730882,0.387079459,0.370649632,0.1258,0.1018,0.9881,0.8368,0.0103,0,0.1379,0.1667,0.2083,0.0735,0.0992,0.0905,0.0154,0.0493,0.1282,0.1056,0.9881,0.8432,0.0104,0,0.1379,0.1667,0.2083,0.0752,0.1084,0.0943,0.0156,0.0522,0.127,0.1018,0.9881,0.839,0.0104,0,0.1379,0.1667,0.2083,0.0748,0.1009,0.0921,0.0155,0.0503,reg oper account,block of flats,0.0875,"Stone, brick",No,0,0,0,0,-1655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102168,0,Cash loans,M,N,Y,0,112500,528633,22527,472500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.031329,-20030,-579,-1944,-2152,,1,1,0,1,0,0,,1,2,2,SUNDAY,13,0,0,0,0,0,0,Government,,0.693037028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102169,0,Cash loans,M,N,Y,0,112500,450000,24543,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-12217,-796,-6225,-1134,,1,1,0,1,0,0,,2,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.148432275,0.440725566,0.574446617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
102170,0,Cash loans,M,Y,Y,0,157500,450000,22977,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-16955,-3824,-9592,-459,14,1,1,0,1,0,0,Laborers,2,3,3,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.583862291,0.824594971,0.0825,0.0852,0.9851,0.796,0.0129,0,0.2069,0.1667,0.2083,0.0769,0,0.083,0,0,0.084,0.0885,0.9851,0.804,0.013,0,0.2069,0.1667,0.2083,0.0787,0,0.0865,0,0,0.0833,0.0852,0.9851,0.7987,0.013,0,0.2069,0.1667,0.2083,0.0783,0,0.0845,0,0,reg oper account,block of flats,0.0653,"Stone, brick",No,0,0,0,0,-84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102171,0,Cash loans,F,N,N,1,126000,521280,31630.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-13429,-90,-886,-2894,,1,1,0,1,0,0,Sales staff,3,2,2,FRIDAY,17,0,0,0,0,0,0,Trade: type 3,0.420570992,0.689513591,0.337672722,0.0722,0,0.9791,,,0,0.1379,0.1667,,0.0218,,0.066,,0,0.0735,0,0.9791,,,0,0.1379,0.1667,,0.0223,,0.0687,,0,0.0729,0,0.9791,,,0,0.1379,0.1667,,0.0221,,0.0671,,0,,block of flats,0.0519,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102172,0,Cash loans,F,Y,Y,0,126000,305221.5,11637,252000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-9932,-750,-3,-1999,28,1,1,0,1,0,0,Accountants,2,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.256428374,0.111042402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102173,0,Revolving loans,F,N,Y,0,67500,135000,6750,135000,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018209,-17788,-994,-5923,-1340,,1,1,0,1,0,0,Cleaning staff,1,3,3,FRIDAY,6,0,0,0,0,0,0,Industry: type 3,,0.448214475,0.631354537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102175,0,Cash loans,F,N,N,0,103500,704844,35986.5,630000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006233,-20510,365243,-1758,-4073,,1,0,0,1,1,0,,2,2,2,THURSDAY,16,0,0,0,1,0,0,XNA,,0.637447007,0.65452928,0.0753,0.1038,0.9712,0.6056,0.0181,0,0.2069,0.1667,0.1667,0.0844,0.0597,0.085,0.0077,0.0463,0.0767,0.1077,0.9712,0.621,0.0182,0,0.2069,0.1667,0.1667,0.0864,0.0652,0.0885,0.0078,0.049,0.076,0.1038,0.9712,0.6109,0.0182,0,0.2069,0.1667,0.1667,0.0859,0.0607,0.0865,0.0078,0.0473,reg oper account,block of flats,0.0868,"Stone, brick",No,0,0,0,0,-807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102176,0,Cash loans,F,Y,N,0,112500,163008,16006.5,144000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.04622,-18942,-3548,-3819,-2406,7,1,1,0,1,1,0,Managers,2,1,1,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.710218856,0.694092643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,-1809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102177,0,Cash loans,M,N,N,0,166500,343800,10552.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-15505,-320,-9642,-5004,,1,1,0,1,0,0,Laborers,2,1,1,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.714903673,0.622922,0.1237,0.1225,0.9771,0.6872,0.0071,0,0.2069,0.1667,0.2083,0.0935,0.1009,0.1091,0,0,0.1261,0.1272,0.9772,0.6994,0.0072,0,0.2069,0.1667,0.2083,0.0956,0.1102,0.1136,0,0,0.1249,0.1225,0.9771,0.6914,0.0072,0,0.2069,0.1667,0.2083,0.0951,0.1026,0.111,0,0,reg oper account,block of flats,0.0897,Panel,No,3,0,3,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102178,0,Cash loans,F,N,N,0,117000,239850,25830,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-10930,-295,-5091,-3333,,1,1,0,1,1,0,Accountants,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Construction,0.30187214,0.54356073,0.619527708,0.0619,0.0745,0.9906,0.8708,0.0096,0,0.1379,0.1667,0.0417,0.1365,0.0504,0.0544,0,0,0.063,0.0774,0.9906,0.8759,0.0096,0,0.1379,0.1667,0.0417,0.1396,0.0551,0.0567,0,0,0.0625,0.0745,0.9906,0.8725,0.0096,0,0.1379,0.1667,0.0417,0.1389,0.0513,0.0554,0,0,reg oper account,block of flats,0.0428,"Stone, brick",No,0,0,0,0,-112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102179,0,Revolving loans,F,N,Y,0,112500,135000,6750,135000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-13223,-1873,-7256,-4862,,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,16,0,0,0,0,0,0,Other,0.664755845,0.478988584,0.81391747,0.2588,0.1931,0.9806,0.7348,,0.28,0.2414,0.3333,0.375,0.1691,0.2101,0.2653,0.0039,0.0057,0.2637,0.2004,0.9806,0.7452,,0.282,0.2414,0.3333,0.375,0.173,0.2296,0.2764,0.0039,0.006,0.2613,0.1931,0.9806,0.7383,,0.28,0.2414,0.3333,0.375,0.1721,0.2138,0.2701,0.0039,0.0058,reg oper account,block of flats,0.2347,Panel,No,4,0,4,0,-998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102180,0,Cash loans,F,N,N,1,157500,275076,29623.5,243000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-13772,-2145,-7846,-4525,,1,1,0,1,0,0,Laborers,3,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.751824348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102181,0,Cash loans,F,N,N,0,112500,188685,9630,157500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21528,365243,-8824,-5047,,1,0,0,1,0,0,,2,2,2,TUESDAY,8,0,0,0,0,0,0,XNA,,0.520360272,,0.0845,0.087,0.9876,0.83,0,0,0.2069,0.1667,0.2083,,0.0689,0.0764,0,0,0.0861,0.0903,0.9876,0.8367,0,0,0.2069,0.1667,0.2083,,0.0753,0.0796,0,0,0.0854,0.087,0.9876,0.8323,0,0,0.2069,0.1667,0.2083,,0.0701,0.0778,0,0,reg oper spec account,block of flats,0.0601,Block,No,0,0,0,0,-627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102182,0,Cash loans,F,N,Y,0,135000,652500,31518,652500,Children,Working,Higher education,Married,House / apartment,0.026392,-18397,-916,-686,-1924,,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,10,0,0,0,0,0,0,Trade: type 7,0.600512542,0.639062656,,0.0495,,0.9781,,,0,0.1034,0.125,,,,0.0397,,0,0.0504,,0.9782,,,0,0.1034,0.125,,,,0.0414,,0,0.05,,0.9781,,,0,0.1034,0.125,,,,0.0404,,0,,block of flats,0.0312,"Stone, brick",No,0,0,0,0,-1768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102183,0,Cash loans,F,Y,N,0,121500,268659,13774.5,243000,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147,-12870,-2822,-777,-4371,3,1,1,1,1,1,0,,2,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.320031335,0.492075549,0.178760465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
102184,0,Cash loans,F,N,Y,0,180000,327024,20137.5,270000,"Spouse, partner",Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-20505,365243,-5453,-4053,,1,0,0,1,0,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.732605753,0.457050719,0.678567689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
